timestamp,menu_item,price,day_of_week,hour,day_type
2025-07-12 18:49:53,Shakerato (Iced),4800.0,Saturday,18,WEEKEND
2025-07-12 19:10:04,Caffè Latte (I/H),5300.0,Saturday,19,WEEKEND
2025-07-12 19:14:13,Vanilla Bean Latte (Iced),5300.0,Saturday,19,WEEKEND
2025-07-12 19:31:14,Dolce Latte (Iced),5500.0,Saturday,19,WEEKEND
2025-07-12 19:31:15,Americano (I/H),4000.0,Saturday,19,WEEKEND
2025-07-12 19:36:44,Dolce Latte (Iced),5500.0,Saturday,19,WEEKEND
2025-07-12 19:38:00,Caffè Latte (I/H),5300.0,Saturday,19,WEEKEND
2025-07-12 19:38:32,Americano (I/H),4000.0,Saturday,19,WEEKEND
2025-07-12 19:39:52,Hazelnut Americano (Iced),4500.0,Saturday,19,WEEKEND
2025-07-12 19:52:50,Shakerato (Iced),4800.0,Saturday,19,WEEKEND
2025-07-12 19:59:38,Caffè Latte (I/H),5300.0,Saturday,19,WEEKEND
2025-07-12 20:24:25,Hazelnut Americano (Iced),4500.0,Saturday,20,WEEKEND
2025-07-12 20:26:06,Hazelnut Americano (Iced),4500.0,Saturday,20,WEEKEND
2025-07-12 20:27:06,Dolce Latte (Iced),5500.0,Saturday,20,WEEKEND
2025-07-12 20:44:40,Americano (I/H),4000.0,Saturday,20,WEEKEND
2025-07-12 20:54:48,Americano (I/H),4000.0,Saturday,20,WEEKEND
2025-07-12 20:57:36,Americano (I/H),4000.0,Saturday,20,WEEKEND
2025-07-13 12:14:00,Americano (I/H),4000.0,Sunday,12,WEEKEND
2025-07-13 12:26:37,Caffè Latte (I/H),5300.0,Sunday,12,WEEKEND
2025-07-13 12:30:56,Americano (I/H),4000.0,Sunday,12,WEEKEND
2025-07-13 12:35:23,Shakerato (Iced),4800.0,Sunday,12,WEEKEND
2025-07-13 12:39:26,Shakerato (Iced),4800.0,Sunday,12,WEEKEND
2025-07-13 12:42:45,Hazelnut Americano (Iced),4500.0,Sunday,12,WEEKEND
2025-07-13 12:42:45,Caffè Latte (I/H),5300.0,Sunday,12,WEEKEND
2025-07-13 12:45:43,Vanilla Bean Latte (Iced),5300.0,Sunday,12,WEEKEND
2025-07-13 12:57:57,Caffè Latte (I/H),5300.0,Sunday,12,WEEKEND
2025-07-13 12:57:58,Americano (I/H),4000.0,Sunday,12,WEEKEND
2025-07-13 13:01:35,Caffè Latte (I/H),5300.0,Sunday,13,WEEKEND
2025-07-13 13:16:51,Shakerato (Iced),4800.0,Sunday,13,WEEKEND
2025-07-13 13:18:54,Caffè Latte (I/H),5300.0,Sunday,13,WEEKEND
2025-07-13 13:44:53,Caffè Latte (I/H),5300.0,Sunday,13,WEEKEND
2025-07-13 13:59:10,Shakerato (Iced),4800.0,Sunday,13,WEEKEND
2025-07-13 14:01:29,Dolce Latte (Iced),5500.0,Sunday,14,WEEKEND
2025-07-13 14:02:24,Americano (I/H),4000.0,Sunday,14,WEEKEND
2025-07-13 14:06:30,Americano (I/H),4000.0,Sunday,14,WEEKEND
2025-07-13 14:08:05,Americano (I/H),4000.0,Sunday,14,WEEKEND
2025-07-13 14:50:44,Vanilla Bean Latte (Iced),5300.0,Sunday,14,WEEKEND
2025-07-13 15:08:35,Americano (I/H),4000.0,Sunday,15,WEEKEND
2025-07-13 15:14:14,Vanilla Bean Latte (Iced),5300.0,Sunday,15,WEEKEND
2025-07-13 15:14:25,Caffè Latte (I/H),5300.0,Sunday,15,WEEKEND
2025-07-13 15:15:51,Americano (I/H),4000.0,Sunday,15,WEEKEND
2025-07-13 15:20:18,Shakerato (Iced),4800.0,Sunday,15,WEEKEND
2025-07-13 15:20:26,Caffè Latte (I/H),5300.0,Sunday,15,WEEKEND
2025-07-13 15:22:05,Caffè Latte (I/H),5300.0,Sunday,15,WEEKEND
2025-07-13 15:22:30,Caffè Latte (I/H),5300.0,Sunday,15,WEEKEND
2025-07-13 15:25:26,Caffè Latte (I/H),5300.0,Sunday,15,WEEKEND
2025-07-13 15:27:13,Vanilla Bean Latte (Iced),5300.0,Sunday,15,WEEKEND
2025-07-13 15:38:54,Hazelnut Americano (Iced),4500.0,Sunday,15,WEEKEND
2025-07-13 15:39:31,Caffè Latte (I/H),5300.0,Sunday,15,WEEKEND
2025-07-13 15:57:18,Dolce Latte (Iced),5500.0,Sunday,15,WEEKEND
2025-07-13 16:02:06,Dolce Latte (Iced),5500.0,Sunday,16,WEEKEND
2025-07-13 16:05:59,Americano (I/H),4000.0,Sunday,16,WEEKEND
2025-07-13 16:09:27,Honey Americano (Iced),4500.0,Sunday,16,WEEKEND
2025-07-13 16:12:42,Vanilla Bean Latte (Iced),5300.0,Sunday,16,WEEKEND
2025-07-13 16:15:18,Hazelnut Americano (Iced),4500.0,Sunday,16,WEEKEND
2025-07-13 16:22:51,Honey Americano (Iced),4500.0,Sunday,16,WEEKEND
2025-07-13 16:23:37,Americano (I/H),4000.0,Sunday,16,WEEKEND
2025-07-13 16:24:29,Vanilla Bean Latte (Iced),5300.0,Sunday,16,WEEKEND
2025-07-13 16:34:21,Caffè Latte (I/H),5300.0,Sunday,16,WEEKEND
2025-07-13 16:50:22,Caffè Latte (I/H),5300.0,Sunday,16,WEEKEND
2025-07-13 16:55:26,Dolce Latte (Iced),5500.0,Sunday,16,WEEKEND
2025-07-13 16:59:44,Honey Americano (Iced),4500.0,Sunday,16,WEEKEND
2025-07-13 17:36:22,Dolce Latte (Iced),5500.0,Sunday,17,WEEKEND
2025-07-13 17:41:07,Americano (I/H),4000.0,Sunday,17,WEEKEND
2025-07-13 17:49:08,Caffè Latte (I/H),5300.0,Sunday,17,WEEKEND
2025-07-13 17:50:35,Americano (I/H),4000.0,Sunday,17,WEEKEND
2025-07-13 18:09:33,Hazelnut Americano (Iced),4500.0,Sunday,18,WEEKEND
2025-07-13 18:15:46,Dolce Latte (Iced),5500.0,Sunday,18,WEEKEND
2025-07-13 18:22:44,Dolce Latte (Iced),5500.0,Sunday,18,WEEKEND
2025-07-13 18:23:10,Hazelnut Americano (Iced),4500.0,Sunday,18,WEEKEND
2025-07-13 18:28:02,Vanilla Bean Latte (Iced),5300.0,Sunday,18,WEEKEND
2025-07-13 18:39:43,Caffè Latte (I/H),5300.0,Sunday,18,WEEKEND
2025-07-13 18:45:07,Americano (I/H),4000.0,Sunday,18,WEEKEND
2025-07-13 19:03:14,Caffè Latte (I/H),5300.0,Sunday,19,WEEKEND
2025-07-13 19:13:27,Americano (I/H),4000.0,Sunday,19,WEEKEND
2025-07-13 19:19:39,Hazelnut Americano (Iced),4500.0,Sunday,19,WEEKEND
2025-07-13 19:24:14,Dolce Latte (Iced),5500.0,Sunday,19,WEEKEND
2025-07-13 19:28:31,Americano (I/H),4000.0,Sunday,19,WEEKEND
2025-07-13 19:35:21,Americano (I/H),4000.0,Sunday,19,WEEKEND
2025-07-13 19:36:33,Americano (I/H),4000.0,Sunday,19,WEEKEND
2025-07-13 19:43:36,Caffè Latte (I/H),5300.0,Sunday,19,WEEKEND
2025-07-13 19:43:45,Americano (I/H),4000.0,Sunday,19,WEEKEND
2025-07-13 19:46:25,Caffè Latte (I/H),5300.0,Sunday,19,WEEKEND
2025-07-13 19:46:34,Honey Americano (Iced),4500.0,Sunday,19,WEEKEND
2025-07-13 19:58:23,Caffè Latte (I/H),5300.0,Sunday,19,WEEKEND
2025-07-13 20:02:27,Americano (I/H),4000.0,Sunday,20,WEEKEND
2025-07-13 20:02:54,Americano (I/H),4000.0,Sunday,20,WEEKEND
2025-07-13 20:03:30,Caffè Latte (I/H),5300.0,Sunday,20,WEEKEND
2025-07-13 20:12:32,Caffè Latte (I/H),5300.0,Sunday,20,WEEKEND
2025-07-13 20:15:35,Honey Americano (Iced),4500.0,Sunday,20,WEEKEND
2025-07-13 20:16:21,Americano (I/H),4000.0,Sunday,20,WEEKEND
2025-07-13 20:17:28,Caffè Latte (I/H),5300.0,Sunday,20,WEEKEND
2025-07-13 20:18:58,Americano (I/H),4000.0,Sunday,20,WEEKEND
2025-07-13 20:34:04,Hazelnut Americano (Iced),4500.0,Sunday,20,WEEKEND
2025-07-13 20:54:57,Americano (I/H),4000.0,Sunday,20,WEEKEND
2025-07-13 20:57:00,Shakerato (Iced),4800.0,Sunday,20,WEEKEND
2025-07-14 12:05:11,Hazelnut Americano (Iced),4500.0,Monday,12,WEEKDAY
2025-07-14 12:37:07,Vanilla Bean Latte (Iced),5300.0,Monday,12,WEEKDAY
2025-07-14 12:55:27,Caffè Latte (I/H),5300.0,Monday,12,WEEKDAY
2025-07-14 13:03:02,Vanilla Bean Latte (Iced),5300.0,Monday,13,WEEKDAY
2025-07-14 13:23:13,Americano (I/H),4000.0,Monday,13,WEEKDAY
2025-07-14 13:25:14,Dolce Latte (Iced),5500.0,Monday,13,WEEKDAY
2025-07-14 13:29:23,Caffè Latte (I/H),5300.0,Monday,13,WEEKDAY
2025-07-14 13:30:59,Caffè Latte (I/H),5300.0,Monday,13,WEEKDAY
2025-07-14 13:37:12,Caffè Latte (I/H),5300.0,Monday,13,WEEKDAY
2025-07-14 13:56:56,Honey Americano (Iced),4500.0,Monday,13,WEEKDAY
2025-07-14 14:11:21,Caffè Latte (I/H),5300.0,Monday,14,WEEKDAY
2025-07-14 14:18:00,Caffè Latte (I/H),5300.0,Monday,14,WEEKDAY
2025-07-14 14:24:46,Americano (I/H),4000.0,Monday,14,WEEKDAY
2025-07-14 14:36:18,Americano (I/H),4000.0,Monday,14,WEEKDAY
2025-07-14 14:44:23,Caffè Latte (I/H),5300.0,Monday,14,WEEKDAY
2025-07-14 14:46:48,Caffè Latte (I/H),5300.0,Monday,14,WEEKDAY
2025-07-14 15:00:46,Honey Americano (Iced),4500.0,Monday,15,WEEKDAY
2025-07-14 15:01:21,Shakerato (Iced),4800.0,Monday,15,WEEKDAY
2025-07-14 15:09:38,Americano (I/H),4000.0,Monday,15,WEEKDAY
2025-07-14 15:09:59,Americano (I/H),4000.0,Monday,15,WEEKDAY
2025-07-14 15:19:50,Caffè Latte (I/H),5300.0,Monday,15,WEEKDAY
2025-07-14 15:24:15,Hazelnut Americano (Iced),4500.0,Monday,15,WEEKDAY
2025-07-14 15:28:06,Americano (I/H),4000.0,Monday,15,WEEKDAY
2025-07-14 15:41:16,Caffè Latte (I/H),5300.0,Monday,15,WEEKDAY
2025-07-14 15:42:07,Americano (I/H),4000.0,Monday,15,WEEKDAY
2025-07-14 16:10:21,Hazelnut Americano (Iced),4500.0,Monday,16,WEEKDAY
2025-07-14 16:21:12,Caffè Latte (I/H),5300.0,Monday,16,WEEKDAY
2025-07-14 16:43:22,Americano (I/H),4000.0,Monday,16,WEEKDAY
2025-07-14 17:01:29,Honey Americano (Iced),4500.0,Monday,17,WEEKDAY
2025-07-14 17:19:24,Americano (I/H),4000.0,Monday,17,WEEKDAY
2025-07-14 17:25:32,Caffè Latte (I/H),5300.0,Monday,17,WEEKDAY
2025-07-14 17:30:23,Shakerato (Iced),4800.0,Monday,17,WEEKDAY
2025-07-14 17:37:50,Americano (I/H),4000.0,Monday,17,WEEKDAY
2025-07-14 17:40:22,Caffè Latte (I/H),5300.0,Monday,17,WEEKDAY
2025-07-14 17:51:29,Americano (I/H),4000.0,Monday,17,WEEKDAY
2025-07-14 18:02:21,Vanilla Bean Latte (Iced),5300.0,Monday,18,WEEKDAY
2025-07-14 18:34:31,Americano (I/H),4000.0,Monday,18,WEEKDAY
2025-07-14 18:42:15,Dolce Latte (Iced),5500.0,Monday,18,WEEKDAY
2025-07-14 18:54:20,Americano (I/H),4000.0,Monday,18,WEEKDAY
2025-07-14 19:07:35,Caffè Latte (I/H),5300.0,Monday,19,WEEKDAY
2025-07-14 19:26:38,Caffè Latte (I/H),5300.0,Monday,19,WEEKDAY
2025-07-14 19:54:09,Americano (I/H),4000.0,Monday,19,WEEKDAY
2025-07-14 19:58:04,Caffè Latte (I/H),5300.0,Monday,19,WEEKDAY
2025-07-14 20:22:51,Americano (I/H),4000.0,Monday,20,WEEKDAY
2025-07-14 20:27:31,Honey Americano (Iced),4500.0,Monday,20,WEEKDAY
2025-07-14 20:28:28,Caffè Latte (I/H),5300.0,Monday,20,WEEKDAY
2025-07-14 20:29:17,Dolce Latte (Iced),5500.0,Monday,20,WEEKDAY
2025-07-14 20:45:36,Caffè Latte (I/H),5300.0,Monday,20,WEEKDAY
2025-07-14 20:47:42,Caffè Latte (I/H),5300.0,Monday,20,WEEKDAY
2025-07-15 12:09:54,Caffè Latte (I/H),5300.0,Tuesday,12,WEEKDAY
2025-07-15 12:31:40,Vanilla Bean Latte (Iced),5300.0,Tuesday,12,WEEKDAY
2025-07-15 12:43:59,Dolce Latte (Iced),5500.0,Tuesday,12,WEEKDAY
2025-07-15 12:57:39,Vanilla Bean Latte (Iced),5300.0,Tuesday,12,WEEKDAY
2025-07-15 13:03:45,Americano (I/H),4000.0,Tuesday,13,WEEKDAY
2025-07-15 13:13:35,Caffè Latte (I/H),5300.0,Tuesday,13,WEEKDAY
2025-07-15 13:36:15,Dolce Latte (Iced),5500.0,Tuesday,13,WEEKDAY
2025-07-15 13:44:38,Vanilla Bean Latte (Iced),5300.0,Tuesday,13,WEEKDAY
2025-07-15 13:54:18,Vanilla Bean Latte (Iced),5300.0,Tuesday,13,WEEKDAY
2025-07-15 13:54:51,Hazelnut Americano (Iced),4500.0,Tuesday,13,WEEKDAY
2025-07-15 13:58:55,Honey Americano (Iced),4500.0,Tuesday,13,WEEKDAY
2025-07-15 14:00:02,Americano (I/H),4000.0,Tuesday,14,WEEKDAY
2025-07-15 14:07:55,Caffè Latte (I/H),5300.0,Tuesday,14,WEEKDAY
2025-07-15 14:13:14,Caffè Latte (I/H),5300.0,Tuesday,14,WEEKDAY
2025-07-15 14:13:30,Hazelnut Americano (Iced),4500.0,Tuesday,14,WEEKDAY
2025-07-15 14:14:01,Caffè Latte (I/H),5300.0,Tuesday,14,WEEKDAY
2025-07-15 14:26:46,Caffè Latte (I/H),5300.0,Tuesday,14,WEEKDAY
2025-07-15 14:32:19,Caffè Latte (I/H),5300.0,Tuesday,14,WEEKDAY
2025-07-15 14:35:29,Honey Americano (Iced),4500.0,Tuesday,14,WEEKDAY
2025-07-15 14:40:16,Americano (I/H),4000.0,Tuesday,14,WEEKDAY
2025-07-15 14:55:01,Americano (I/H),4000.0,Tuesday,14,WEEKDAY
2025-07-15 15:00:59,Americano (I/H),4000.0,Tuesday,15,WEEKDAY
2025-07-15 15:12:33,Americano (I/H),4000.0,Tuesday,15,WEEKDAY
2025-07-15 15:14:17,Caffè Latte (I/H),5300.0,Tuesday,15,WEEKDAY
2025-07-15 16:16:31,Dolce Latte (Iced),5500.0,Tuesday,16,WEEKDAY
2025-07-15 16:42:53,Caffè Latte (I/H),5300.0,Tuesday,16,WEEKDAY
2025-07-15 17:03:45,Americano (I/H),4000.0,Tuesday,17,WEEKDAY
2025-07-15 17:31:13,Hazelnut Americano (Iced),4500.0,Tuesday,17,WEEKDAY
2025-07-15 17:44:58,Vanilla Bean Latte (Iced),5300.0,Tuesday,17,WEEKDAY
2025-07-15 17:51:56,Hazelnut Americano (Iced),4500.0,Tuesday,17,WEEKDAY
2025-07-15 18:01:39,Americano (I/H),4000.0,Tuesday,18,WEEKDAY
2025-07-15 18:04:03,Americano (I/H),4000.0,Tuesday,18,WEEKDAY
2025-07-15 18:05:30,Hazelnut Americano (Iced),4500.0,Tuesday,18,WEEKDAY
2025-07-15 18:13:02,Shakerato (Iced),4800.0,Tuesday,18,WEEKDAY
2025-07-15 18:20:20,Americano (I/H),4000.0,Tuesday,18,WEEKDAY
2025-07-15 18:39:21,Caffè Latte (I/H),5300.0,Tuesday,18,WEEKDAY
2025-07-15 19:01:48,Caffè Latte (I/H),5300.0,Tuesday,19,WEEKDAY
2025-07-15 19:03:12,Dolce Latte (Iced),5500.0,Tuesday,19,WEEKDAY
2025-07-15 19:05:34,Honey Americano (Iced),4500.0,Tuesday,19,WEEKDAY
2025-07-15 19:10:13,Caffè Latte (I/H),5300.0,Tuesday,19,WEEKDAY
2025-07-15 19:14:00,Vanilla Bean Latte (Iced),5300.0,Tuesday,19,WEEKDAY
2025-07-15 19:24:39,Americano (I/H),4000.0,Tuesday,19,WEEKDAY
2025-07-15 19:27:54,Honey Americano (Iced),4500.0,Tuesday,19,WEEKDAY
2025-07-15 19:29:31,Hazelnut Americano (Iced),4500.0,Tuesday,19,WEEKDAY
2025-07-15 19:33:50,Americano (I/H),4000.0,Tuesday,19,WEEKDAY
2025-07-15 19:45:35,Americano (I/H),4000.0,Tuesday,19,WEEKDAY
2025-07-15 19:54:59,Vanilla Bean Latte (Iced),5300.0,Tuesday,19,WEEKDAY
2025-07-15 20:28:06,Americano (I/H),4000.0,Tuesday,20,WEEKDAY
2025-07-15 20:33:50,Caffè Latte (I/H),5300.0,Tuesday,20,WEEKDAY
2025-07-15 20:38:51,Vanilla Bean Latte (Iced),5300.0,Tuesday,20,WEEKDAY
2025-07-15 20:40:28,Vanilla Bean Latte (Iced),5300.0,Tuesday,20,WEEKDAY
2025-07-15 20:48:04,Vanilla Bean Latte (Iced),5300.0,Tuesday,20,WEEKDAY
2025-07-15 20:50:07,Americano (I/H),4000.0,Tuesday,20,WEEKDAY
2025-07-15 20:54:18,Americano (I/H),4000.0,Tuesday,20,WEEKDAY
2025-07-16 12:16:51,Americano (I/H),4000.0,Wednesday,12,WEEKDAY
2025-07-16 12:22:21,Hazelnut Americano (Iced),4500.0,Wednesday,12,WEEKDAY
2025-07-16 12:30:34,Americano (I/H),4000.0,Wednesday,12,WEEKDAY
2025-07-16 12:51:09,Hazelnut Americano (Iced),4500.0,Wednesday,12,WEEKDAY
2025-07-16 13:00:31,Vanilla Bean Latte (Iced),5300.0,Wednesday,13,WEEKDAY
2025-07-16 13:02:02,Honey Americano (Iced),4500.0,Wednesday,13,WEEKDAY
2025-07-16 13:06:52,Hazelnut Americano (Iced),4500.0,Wednesday,13,WEEKDAY
2025-07-16 13:23:35,Americano (I/H),4000.0,Wednesday,13,WEEKDAY
2025-07-16 13:29:17,Hazelnut Americano (Iced),4500.0,Wednesday,13,WEEKDAY
2025-07-16 13:32:24,Vanilla Bean Latte (Iced),5300.0,Wednesday,13,WEEKDAY
2025-07-16 13:32:53,Vanilla Bean Latte (Iced),5300.0,Wednesday,13,WEEKDAY
2025-07-16 13:33:07,Americano (I/H),4000.0,Wednesday,13,WEEKDAY
2025-07-16 13:40:45,Hazelnut Americano (Iced),4500.0,Wednesday,13,WEEKDAY
2025-07-16 13:45:19,Americano (I/H),4000.0,Wednesday,13,WEEKDAY
2025-07-16 13:47:03,Caffè Latte (I/H),5300.0,Wednesday,13,WEEKDAY
2025-07-16 13:56:33,Caffè Latte (I/H),5300.0,Wednesday,13,WEEKDAY
2025-07-16 13:57:04,Americano (I/H),4000.0,Wednesday,13,WEEKDAY
2025-07-16 14:18:17,Honey Americano (Iced),4500.0,Wednesday,14,WEEKDAY
2025-07-16 14:22:32,Americano (I/H),4000.0,Wednesday,14,WEEKDAY
2025-07-16 14:23:13,Americano (I/H),4000.0,Wednesday,14,WEEKDAY
2025-07-16 14:28:07,Dolce Latte (Iced),5500.0,Wednesday,14,WEEKDAY
2025-07-16 14:32:11,Caffè Latte (I/H),5300.0,Wednesday,14,WEEKDAY
2025-07-16 14:48:38,Americano (I/H),4000.0,Wednesday,14,WEEKDAY
2025-07-16 14:56:39,Americano (I/H),4000.0,Wednesday,14,WEEKDAY
2025-07-16 15:35:17,Honey Americano (Iced),4500.0,Wednesday,15,WEEKDAY
2025-07-16 15:44:47,Hazelnut Americano (Iced),4500.0,Wednesday,15,WEEKDAY
2025-07-16 15:48:49,Americano (I/H),4000.0,Wednesday,15,WEEKDAY
2025-07-16 15:58:48,Americano (I/H),4000.0,Wednesday,15,WEEKDAY
2025-07-16 16:04:10,Americano (I/H),4000.0,Wednesday,16,WEEKDAY
2025-07-16 16:41:27,Americano (I/H),4000.0,Wednesday,16,WEEKDAY
2025-07-16 16:59:15,Caffè Latte (I/H),5300.0,Wednesday,16,WEEKDAY
2025-07-16 17:21:32,Americano (I/H),4000.0,Wednesday,17,WEEKDAY
2025-07-16 18:05:52,Dolce Latte (Iced),5500.0,Wednesday,18,WEEKDAY
2025-07-16 18:30:59,Caffè Latte (I/H),5300.0,Wednesday,18,WEEKDAY
2025-07-16 18:50:24,Vanilla Bean Latte (Iced),5300.0,Wednesday,18,WEEKDAY
2025-07-16 19:05:15,Americano (I/H),4000.0,Wednesday,19,WEEKDAY
2025-07-16 19:08:04,Vanilla Bean Latte (Iced),5300.0,Wednesday,19,WEEKDAY
2025-07-16 19:16:35,Americano (I/H),4000.0,Wednesday,19,WEEKDAY
2025-07-16 19:18:33,Caffè Latte (I/H),5300.0,Wednesday,19,WEEKDAY
2025-07-16 19:24:22,Caffè Latte (I/H),5300.0,Wednesday,19,WEEKDAY
2025-07-16 19:25:25,Americano (I/H),4000.0,Wednesday,19,WEEKDAY
2025-07-16 19:32:39,Americano (I/H),4000.0,Wednesday,19,WEEKDAY
2025-07-16 19:51:44,Americano (I/H),4000.0,Wednesday,19,WEEKDAY
2025-07-16 19:57:51,Americano (I/H),4000.0,Wednesday,19,WEEKDAY
2025-07-16 20:03:50,Caffè Latte (I/H),5300.0,Wednesday,20,WEEKDAY
2025-07-16 20:06:52,Dolce Latte (Iced),5500.0,Wednesday,20,WEEKDAY
2025-07-16 20:17:36,Americano (I/H),4000.0,Wednesday,20,WEEKDAY
2025-07-16 20:30:13,Vanilla Bean Latte (Iced),5300.0,Wednesday,20,WEEKDAY
2025-07-16 20:39:32,Hazelnut Americano (Iced),4500.0,Wednesday,20,WEEKDAY
2025-07-16 20:41:18,Hazelnut Americano (Iced),4500.0,Wednesday,20,WEEKDAY
2025-07-16 20:44:39,Americano (I/H),4000.0,Wednesday,20,WEEKDAY
2025-07-16 20:45:41,Shakerato (Iced),4800.0,Wednesday,20,WEEKDAY
2025-07-16 20:59:05,Shakerato (Iced),4800.0,Wednesday,20,WEEKDAY
2025-07-16 20:59:36,Dolce Latte (Iced),5500.0,Wednesday,20,WEEKDAY
2025-07-17 12:06:04,Americano (I/H),4000.0,Thursday,12,WEEKDAY
2025-07-17 12:08:11,Dolce Latte (Iced),5500.0,Thursday,12,WEEKDAY
2025-07-17 12:15:08,Caffè Latte (I/H),5300.0,Thursday,12,WEEKDAY
2025-07-17 12:20:09,Vanilla Bean Latte (Iced),5300.0,Thursday,12,WEEKDAY
2025-07-17 12:21:50,Vanilla Bean Latte (Iced),5300.0,Thursday,12,WEEKDAY
2025-07-17 12:26:08,Americano (I/H),4000.0,Thursday,12,WEEKDAY
2025-07-17 12:29:22,Caffè Latte (I/H),5300.0,Thursday,12,WEEKDAY
2025-07-17 12:36:02,Americano (I/H),4000.0,Thursday,12,WEEKDAY
2025-07-17 12:36:33,Vanilla Bean Latte (Iced),5300.0,Thursday,12,WEEKDAY
2025-07-17 12:45:08,Americano (I/H),4000.0,Thursday,12,WEEKDAY
2025-07-17 12:47:46,Americano (I/H),4000.0,Thursday,12,WEEKDAY
2025-07-17 12:56:53,Vanilla Bean Latte (Iced),5300.0,Thursday,12,WEEKDAY
2025-07-17 13:03:50,Hazelnut Americano (Iced),4500.0,Thursday,13,WEEKDAY
2025-07-17 13:03:56,Caffè Latte (I/H),5300.0,Thursday,13,WEEKDAY
2025-07-17 13:06:36,Vanilla Bean Latte (Iced),5300.0,Thursday,13,WEEKDAY
2025-07-17 13:26:28,Vanilla Bean Latte (Iced),5300.0,Thursday,13,WEEKDAY
2025-07-17 13:37:40,Shakerato (Iced),4800.0,Thursday,13,WEEKDAY
2025-07-17 13:43:41,Americano (I/H),4000.0,Thursday,13,WEEKDAY
2025-07-17 13:46:08,Americano (I/H),4000.0,Thursday,13,WEEKDAY
2025-07-17 13:50:51,Hazelnut Americano (Iced),4500.0,Thursday,13,WEEKDAY
2025-07-17 13:52:11,Hazelnut Americano (Iced),4500.0,Thursday,13,WEEKDAY
2025-07-17 13:54:39,Americano (I/H),4000.0,Thursday,13,WEEKDAY
2025-07-17 14:02:35,Honey Americano (Iced),4500.0,Thursday,14,WEEKDAY
2025-07-17 14:03:27,Vanilla Bean Latte (Iced),5300.0,Thursday,14,WEEKDAY
2025-07-17 14:10:10,Americano (I/H),4000.0,Thursday,14,WEEKDAY
2025-07-17 14:10:30,Hazelnut Americano (Iced),4500.0,Thursday,14,WEEKDAY
2025-07-17 14:16:23,Hazelnut Americano (Iced),4500.0,Thursday,14,WEEKDAY
2025-07-17 14:25:35,Caffè Latte (I/H),5300.0,Thursday,14,WEEKDAY
2025-07-17 14:28:09,Caffè Latte (I/H),5300.0,Thursday,14,WEEKDAY
2025-07-17 14:31:28,Americano (I/H),4000.0,Thursday,14,WEEKDAY
2025-07-17 14:52:32,Caffè Latte (I/H),5300.0,Thursday,14,WEEKDAY
2025-07-17 14:56:39,Caffè Latte (I/H),5300.0,Thursday,14,WEEKDAY
2025-07-17 15:01:38,Shakerato (Iced),4800.0,Thursday,15,WEEKDAY
2025-07-17 15:03:26,Americano (I/H),4000.0,Thursday,15,WEEKDAY
2025-07-17 15:07:05,Vanilla Bean Latte (Iced),5300.0,Thursday,15,WEEKDAY
2025-07-17 15:15:48,Americano (I/H),4000.0,Thursday,15,WEEKDAY
2025-07-17 15:23:32,Hazelnut Americano (Iced),4500.0,Thursday,15,WEEKDAY
2025-07-17 15:28:17,Honey Americano (Iced),4500.0,Thursday,15,WEEKDAY
2025-07-17 15:30:11,Shakerato (Iced),4800.0,Thursday,15,WEEKDAY
2025-07-17 15:33:25,Caffè Latte (I/H),5300.0,Thursday,15,WEEKDAY
2025-07-17 15:42:31,Honey Americano (Iced),4500.0,Thursday,15,WEEKDAY
2025-07-17 15:43:56,Caffè Latte (I/H),5300.0,Thursday,15,WEEKDAY
2025-07-17 15:48:25,Caffè Latte (I/H),5300.0,Thursday,15,WEEKDAY
2025-07-17 15:58:25,Caffè Latte (I/H),5300.0,Thursday,15,WEEKDAY
2025-07-17 16:28:29,Shakerato (Iced),4800.0,Thursday,16,WEEKDAY
2025-07-17 16:44:29,Vanilla Bean Latte (Iced),5300.0,Thursday,16,WEEKDAY
2025-07-17 16:44:42,Americano (I/H),4000.0,Thursday,16,WEEKDAY
2025-07-17 16:48:23,Dolce Latte (Iced),5500.0,Thursday,16,WEEKDAY
2025-07-17 17:40:20,Americano (I/H),4000.0,Thursday,17,WEEKDAY
2025-07-17 17:43:33,Caffè Latte (I/H),5300.0,Thursday,17,WEEKDAY
2025-07-17 17:45:55,Dolce Latte (Iced),5500.0,Thursday,17,WEEKDAY
2025-07-17 17:47:03,Hazelnut Americano (Iced),4500.0,Thursday,17,WEEKDAY
2025-07-17 17:49:56,Hazelnut Americano (Iced),4500.0,Thursday,17,WEEKDAY
2025-07-17 18:08:36,Caffè Latte (I/H),5300.0,Thursday,18,WEEKDAY
2025-07-17 18:22:06,Caffè Latte (I/H),5300.0,Thursday,18,WEEKDAY
2025-07-17 18:25:21,Caffè Latte (I/H),5300.0,Thursday,18,WEEKDAY
2025-07-17 18:59:09,Hazelnut Americano (Iced),4500.0,Thursday,18,WEEKDAY
2025-07-17 18:59:14,Caffè Latte (I/H),5300.0,Thursday,18,WEEKDAY
2025-07-17 19:07:29,Honey Americano (Iced),4500.0,Thursday,19,WEEKDAY
2025-07-17 19:10:32,Hazelnut Americano (Iced),4500.0,Thursday,19,WEEKDAY
2025-07-17 19:21:03,Americano (I/H),4000.0,Thursday,19,WEEKDAY
2025-07-17 19:24:51,Americano (I/H),4000.0,Thursday,19,WEEKDAY
2025-07-17 19:35:20,Caffè Latte (I/H),5300.0,Thursday,19,WEEKDAY
